source_id,frame,west_in,east_in,north_in,south_in,total_flow
zhandong_road1,14046,0,0,0,0,0
zhandong_road1,14076,1,0,1,0,2
zhandong_road1,14106,0,0,0,0,0
zhandong_road1,14136,2,0,0,0,2
zhandong_road1,14166,0,0,1,0,1
zhandong_road1,14196,0,0,0,0,0
zhandong_road1,14226,0,0,1,0,1
zhandong_road1,14256,0,0,1,0,1
zhandong_road1,14286,0,0,0,0,0
zhandong_road1,14316,0,0,0,0,0
zhandong_road1,14346,1,0,1,0,2
zhandong_road1,14376,0,0,0,1,1
zhandong_road1,14406,0,0,0,0,0
zhandong_road1,14436,0,0,2,0,2
zhandong_road1,14466,0,0,0,0,0
zhandong_road1,14496,0,0,0,0,0
zhandong_road1,14526,0,0,0,0,0
zhandong_road1,14556,0,0,0,0,0
zhandong_road1,14586,0,1,0,0,1
zhandong_road1,14616,0,0,0,0,0
zhandong_road1,14646,0,0,0,0,0
zhandong_road1,14676,0,0,0,0,0
zhandong_road1,14706,0,0,1,0,1
zhandong_road1,14736,0,1,0,0,1
zhandong_road1,14766,0,0,0,1,1
zhandong_road1,14796,0,0,1,0,1
zhandong_road1,14826,0,1,0,0,1
zhandong_road1,14856,0,0,0,0,0
zhandong_road1,14886,0,0,0,1,1
zhandong_road1,14916,1,0,0,1,2
zhandong_road1,14946,0,0,1,0,1
zhandong_road1,14976,0,0,1,0,1
zhandong_road1,15006,0,0,1,1,2
zhandong_road1,15036,0,1,0,0,1
zhandong_road1,15066,0,0,0,0,0
zhandong_road1,15096,0,0,0,0,0
zhandong_road1,15126,1,0,0,0,1
zhandong_road1,15156,0,0,0,0,0
zhandong_road1,15186,0,0,0,0,0
zhandong_road1,15216,0,0,0,0,0
zhandong_road1,15246,0,0,0,0,0
zhandong_road1,15276,1,1,1,0,3
zhandong_road1,15306,0,0,1,0,1
zhandong_road1,15336,0,0,0,0,0
zhandong_road1,15366,1,0,1,0,2
zhandong_road1,15396,0,0,0,1,1
zhandong_road1,15426,0,0,0,0,0
zhandong_road1,15456,0,0,0,0,0
zhandong_road1,15486,0,0,0,0,0
zhandong_road1,15516,0,0,0,0,0
zhandong_road1,15546,0,0,0,0,0
zhandong_road1,15576,0,0,0,0,0
zhandong_road1,15606,0,0,0,0,0
zhandong_road1,15636,0,0,1,1,2
zhandong_road1,15666,0,0,0,1,1
zhandong_road1,15696,0,0,0,0,0
zhandong_road1,15726,0,0,0,0,0
zhandong_road1,15756,1,0,0,0,1
zhandong_road1,15786,0,0,0,0,0
zhandong_road1,15816,0,0,0,0,0
zhandong_road1,15846,1,0,0,0,1
zhandong_road1,15876,0,0,0,0,0
zhandong_road1,15906,0,0,0,0,0
zhandong_road1,15936,0,0,0,0,0
zhandong_road1,15966,0,0,0,0,0
zhandong_road1,15996,0,0,0,0,0
zhandong_road1,16026,0,0,0,0,0
zhandong_road1,16056,0,0,0,0,0
zhandong_road1,16086,0,0,0,0,0
zhandong_road1,16116,0,0,0,0,0
zhandong_road1,16146,0,0,0,0,0
zhandong_road1,16176,0,0,0,0,0
zhandong_road1,16206,0,0,0,0,0
zhandong_road1,16236,0,0,0,0,0
zhandong_road1,16266,0,0,0,1,1
zhandong_road1,16296,0,1,0,0,1
zhandong_road1,16326,0,0,0,0,0
zhandong_road1,16356,0,0,0,0,0
zhandong_road1,16386,0,0,0,1,1
zhandong_road1,16416,0,0,0,0,0
zhandong_road1,16446,0,0,0,0,0
zhandong_road1,16476,0,0,0,0,0
zhandong_road1,16506,0,0,0,0,0
zhandong_road1,16536,0,0,0,0,0
zhandong_road1,16566,0,1,0,0,1
zhandong_road1,16596,0,0,1,0,1
zhandong_road1,16626,0,1,0,0,1
zhandong_road1,16656,0,0,0,0,0
zhandong_road1,16686,0,0,2,0,2
zhandong_road1,16716,0,0,0,0,0
zhandong_road1,16746,0,0,1,1,2
zhandong_road1,16776,0,0,0,0,0
zhandong_road1,16806,0,0,0,0,0
zhandong_road1,16836,0,0,1,0,1
zhandong_road1,16866,1,0,0,0,1
zhandong_road1,16896,0,0,0,0,0
zhandong_road1,16926,0,0,0,0,0
zhandong_road1,16956,0,0,0,0,0
zhandong_road1,16986,0,0,0,0,0
zhandong_road1,17016,0,0,0,0,0
zhandong_road1,17046,0,1,0,0,1
zhandong_road1,17076,1,0,0,0,1
zhandong_road1,17106,0,1,1,0,2
zhandong_road1,17136,0,0,0,1,1
zhandong_road1,17166,1,0,0,0,1
zhandong_road1,17196,0,0,0,0,0
zhandong_road1,17226,0,0,0,1,1
zhandong_road1,17256,1,0,0,0,1
zhandong_road1,17286,0,0,0,0,0
zhandong_road1,17316,1,1,0,0,2
zhandong_road1,17346,0,0,0,0,0
zhandong_road1,17376,0,0,0,0,0
zhandong_road1,17406,0,0,0,0,0
zhandong_road1,17436,0,0,1,0,1
zhandong_road1,17466,0,2,0,0,2
zhandong_road1,17496,2,2,0,0,4
zhandong_road1,17526,0,1,0,0,1
zhandong_road1,17556,1,1,0,0,2
zhandong_road1,17586,1,0,0,0,1
zhandong_road1,17616,1,0,0,0,1
zhandong_road1,17646,0,0,0,0,0
zhandong_road1,17676,0,0,0,0,0
zhandong_road1,17706,1,2,1,0,4
zhandong_road1,17736,0,1,0,0,1
zhandong_road1,17766,1,0,0,0,1
zhandong_road1,17796,0,0,0,0,0
zhandong_road1,17826,0,0,0,0,0
zhandong_road1,17856,0,1,0,0,1
zhandong_road1,17886,0,0,1,0,1
zhandong_road1,17916,1,0,0,0,1
zhandong_road1,17946,1,1,0,0,2
zhandong_road1,17976,0,1,0,0,1
zhandong_road1,18006,0,0,0,0,0
zhandong_road1,18036,0,0,0,0,0
zhandong_road1,18066,0,0,0,0,0
zhandong_road1,18096,0,1,0,0,1
zhandong_road1,18126,0,0,0,0,0
zhandong_road1,18156,0,1,0,0,1
zhandong_road1,18186,0,0,0,0,0
zhandong_road1,18216,0,3,0,0,3
zhandong_road1,18246,0,0,0,0,0
zhandong_road1,18276,0,0,0,0,0
zhandong_road1,18306,0,0,0,0,0
zhandong_road1,18336,0,0,0,0,0
zhandong_road1,18366,0,0,0,0,0
zhandong_road1,18396,0,0,0,0,0
zhandong_road1,18426,1,0,0,0,1
zhandong_road1,18456,0,1,0,0,1
zhandong_road1,18486,0,0,0,0,0
zhandong_road1,18516,0,0,0,0,0
zhandong_road1,18546,0,0,0,0,0
zhandong_road1,18576,1,0,0,0,1
zhandong_road1,18606,0,0,0,0,0
zhandong_road1,18636,0,0,0,0,0
zhandong_road1,18666,0,0,0,0,0
zhandong_road1,18696,0,1,0,0,1
zhandong_road1,18726,0,0,1,0,1
zhandong_road1,18756,0,1,0,0,1
zhandong_road1,18786,0,1,0,0,1
zhandong_road1,18816,0,0,0,0,0
zhandong_road1,18846,1,0,0,0,1
zhandong_road1,18876,1,0,0,0,1
zhandong_road1,18906,0,0,0,0,0
zhandong_road1,18936,0,1,0,0,1
zhandong_road1,18966,0,1,0,0,1
zhandong_road1,18996,0,1,0,0,1
zhandong_road1,19026,0,0,0,0,0
zhandong_road1,19056,0,1,1,0,2
zhandong_road1,19086,0,0,0,0,0
zhandong_road1,19116,2,0,0,0,2
zhandong_road1,19146,0,0,0,0,0
zhandong_road1,19176,1,0,0,0,1
zhandong_road1,19206,0,1,0,0,1
zhandong_road1,19236,2,0,1,0,3
zhandong_road1,19266,0,0,0,0,0
zhandong_road1,19296,1,1,0,0,2
zhandong_road1,19326,1,0,0,0,1
zhandong_road1,19356,0,0,0,0,0
zhandong_road1,19386,0,0,0,0,0
zhandong_road1,19416,0,0,1,0,1
zhandong_road1,19446,0,0,0,0,0
zhandong_road1,19476,0,1,0,0,1
zhandong_road1,19506,0,0,0,0,0
zhandong_road1,19536,1,0,1,0,2
zhandong_road1,19566,0,1,1,0,2
zhandong_road1,19596,0,0,0,0,0
zhandong_road1,19626,0,0,0,0,0
zhandong_road1,19656,0,1,0,0,1
zhandong_road1,19686,0,0,0,0,0
zhandong_road1,19716,0,1,1,0,2
zhandong_road1,19746,0,0,0,0,0
zhandong_road1,19776,0,0,0,0,0
zhandong_road1,19806,0,1,0,0,1
zhandong_road1,19836,0,0,0,0,0
